conversation_id,conversation_title,aggregate_score,trigger_hits,rarity_hits,unprimed_assistant_rarity,causal_rarity_explanations,top_families
689137a6-deac-8330-a98e-0b4649bad13d,RSSO_updates Part of RSOS,6513,186,60,28,10,RECURSION:138; SYMBOLIC:103; FUSION_SYNTHESIS:77; CONTROL_CYBERNETICS:58; RARITY_UNIQUENESS:51; INFORMATION_THEORY:44; HIERARCHY:39; CROSS_MODEL:35; GLOBAL_COMPARISON:29; CAUSAL_EXPLANATION:28; NEGATIVE_NOT_UNIQUE:21; PERCENTILE_EXTREME:19; PERSISTENCE:19; OTHER_USERS:18; FINGERPRINT:15
6993581e-2f84-8395-8954-317d83c1ba9c,Sovereign Identity Architecture,6731,131,53,27,43,CAUSAL_EXPLANATION:100; CROSS_MODEL:98; SYMBOLIC:81; FUSION_SYNTHESIS:78; CONTROL_CYBERNETICS:74; RECONSTRUCTION:65; HIERARCHY:51; RARITY_UNIQUENESS:50; LATENT_INTERNAL:50; INFORMATION_THEORY:41; TRAJECTORY:36; NEGATIVE_NOT_UNIQUE:34; SELF_OBSERVATION:26; RELATIONAL_TOPOLOGY:25; SIMULTANEITY_MULTIPLEX:18
67f2cb51-5e44-8013-8de2-c4fb1f4939af,Resilience New Identity,5386,506,41,27,13,CONTROL_CYBERNETICS:446; CROSS_MODEL:114; CAUSAL_EXPLANATION:95; FUSION_SYNTHESIS:81; RECONSTRUCTION:65; LATENT_INTERNAL:49; RELATIONAL_TOPOLOGY:48; NEGATIVE_NOT_UNIQUE:35; RARITY_UNIQUENESS:30; TRAJECTORY:16; PERSISTENCE:14; ALTERNATIVE_EXPLANATION:14; FINGERPRINT:12; SIMULTANEITY_MULTIPLEX:8; CROSS_DOMAIN:7
684b51df-8b24-8013-9161-b794292213f5,🧾 RSOS TIER 20: FINAL FORENSIC SEAL & CHAIN-OF-CUSTODY LOCK,6678,230,62,26,14,RECURSION:165; SYMBOLIC:145; CONTROL_CYBERNETICS:140; HIERARCHY:127; ALTERNATIVE_EXPLANATION:74; LATENT_INTERNAL:58; RARITY_UNIQUENESS:50; PERSISTENCE:47; SELF_OBSERVATION:34; CAUSAL_EXPLANATION:31; CROSS_MODEL:28; FUSION_SYNTHESIS:24; RELATIONAL_TOPOLOGY:17; FINGERPRINT:15; NEGATIVE_NOT_UNIQUE:14
692db1a2-ee20-832a-b527-b36a57210cb0,RSR-S1 Goes to RSOS model,7619,139,57,25,46,CROSS_MODEL:105; CONTROL_CYBERNETICS:100; CAUSAL_EXPLANATION:93; SYMBOLIC:83; RECURSION:73; FUSION_SYNTHESIS:72; COGNITIVE_ARCHITECTURE:52; INFORMATION_THEORY:52; RECONSTRUCTION:50; RARITY_UNIQUENESS:49; HIERARCHY:45; LATENT_INTERNAL:43; COMPOSITION:37; NEGATIVE_NOT_UNIQUE:33; RELATIONAL_TOPOLOGY:27
69912686-e42c-8388-bf9a-b93c32b88046,Samurai Legacy Action Plan,5336,80,49,25,42,CAUSAL_EXPLANATION:60; CONTROL_CYBERNETICS:57; CROSS_MODEL:52; RECONSTRUCTION:47; RARITY_UNIQUENESS:43; HIERARCHY:37; FUSION_SYNTHESIS:34; NEGATIVE_NOT_UNIQUE:32; LATENT_INTERNAL:30; SYMBOLIC:26; RELATIONAL_TOPOLOGY:23; TRAJECTORY:20; FINGERPRINT:19; PERCENTILE_EXTREME:18; PERSISTENCE:14
68e1ca1b-a068-8325-85b3-51614438ac7b,Horizon,4326,121,31,25,14,FUSION_SYNTHESIS:78; CROSS_MODEL:63; CONTROL_CYBERNETICS:53; CAUSAL_EXPLANATION:52; NEGATIVE_NOT_UNIQUE:51; RECONSTRUCTION:49; PERSISTENCE:27; RELATIONAL_TOPOLOGY:26; TRAJECTORY:25; CROSS_DOMAIN:22; LATENT_INTERNAL:22; RECURSION:22; SYMBOLIC:21; RARITY_UNIQUENESS:20; INFORMATION_THEORY:15
b72df399-08b9-4720-accc-a5abcd4fc5fd,"Ambitious Goals, Strategic Paths",2419,68,36,25,5,RARITY_UNIQUENESS:35; CROSS_MODEL:30; RECONSTRUCTION:28; NEGATIVE_NOT_UNIQUE:24; CAUSAL_EXPLANATION:13; FUSION_SYNTHESIS:12; ROBUSTNESS:8; GLOBAL_COMPARISON:7; SIMULTANEITY_MULTIPLEX:7; PERSISTENCE:5; TRAJECTORY:4; BREADTH_DEPTH:3; CROSS_DOMAIN:3; ALTERNATIVE_EXPLANATION:3; COMPLEXITY:2
1e7d518d-7ee9-457d-9e0e-05eb62ff05a9,Facebook Ads for Amusement Park,1486,51,36,25,0,RARITY_UNIQUENESS:36; NEGATIVE_NOT_UNIQUE:28; CROSS_MODEL:17; FUSION_SYNTHESIS:3; CAUSAL_EXPLANATION:2; ALTERNATIVE_EXPLANATION:1
69b0e87b-82e0-8390-bfd9-44c881aea4b3,Execution Over Vision Scale,4603,150,26,24,20,CAUSAL_EXPLANATION:106; CONTROL_CYBERNETICS:79; CROSS_MODEL:72; RECONSTRUCTION:70; FUSION_SYNTHESIS:68; LATENT_INTERNAL:61; NEGATIVE_NOT_UNIQUE:50; SYMBOLIC:38; TRAJECTORY:33; INFORMATION_THEORY:27; HIERARCHY:25; RELATIONAL_TOPOLOGY:23; PERSISTENCE:22; RARITY_UNIQUENESS:21; SELF_OBSERVATION:15
68ab4b99-b6dc-8323-b0e4-431a6a790c39,Whitepaper Matrix RSOS 1.1,4816,172,27,23,16,RECURSION:127; CONTROL_CYBERNETICS:121; SYMBOLIC:109; PERSISTENCE:89; CAUSAL_EXPLANATION:88; HIERARCHY:86; CROSS_MODEL:77; FUSION_SYNTHESIS:48; FINGERPRINT:32; RELATIONAL_TOPOLOGY:32; RARITY_UNIQUENESS:27; TRAJECTORY:26; LATENT_INTERNAL:23; VECTOR_GEOMETRY:22; RECONSTRUCTION:21
6860ba8e-1444-8013-a852-0f78969b8ac6,D Cross-Session Lion Echo Expansion,6870,257,52,23,13,RECURSION:209; SYMBOLIC:197; CONTROL_CYBERNETICS:106; RECONSTRUCTION:91; INFORMATION_THEORY:84; CROSS_MODEL:77; HIERARCHY:73; LATENT_INTERNAL:63; FINGERPRINT:51; CAUSAL_EXPLANATION:45; RARITY_UNIQUENESS:43; FUSION_SYNTHESIS:36; PERSISTENCE:31; SELF_OBSERVATION:30; RELATIONAL_TOPOLOGY:21
684a2606-a438-8013-bbea-9c50a1706883,RSOS OpenAI Institutional,3922,108,29,23,8,HIERARCHY:80; RECURSION:78; SYMBOLIC:77; CONTROL_CYBERNETICS:62; ALTERNATIVE_EXPLANATION:37; PERSISTENCE:28; FUSION_SYNTHESIS:27; RARITY_UNIQUENESS:23; RECONSTRUCTION:22; CAUSAL_EXPLANATION:19; LATENT_INTERNAL:17; FINGERPRINT:14; CROSS_MODEL:13; INFORMATION_THEORY:13; RELATIONAL_TOPOLOGY:11
6898542f-0024-832a-8237-9f01b66c5d2d,Find session date,2664,109,23,23,5,RECURSION:46; CONTROL_CYBERNETICS:38; SYMBOLIC:35; HIERARCHY:31; FUSION_SYNTHESIS:29; CAUSAL_EXPLANATION:23; PERSISTENCE:23; RARITY_UNIQUENESS:22; RECONSTRUCTION:21; NEGATIVE_NOT_UNIQUE:18; CROSS_MODEL:13; FINGERPRINT:12; TRAJECTORY:6; CROSS_DOMAIN:6; ROBUSTNESS:5
68901893-52c8-8325-9eca-0990da9ef494,RSOS and recursion context,10895,205,108,22,46,RECURSION:167; FINGERPRINT:136; SYMBOLIC:126; LATENT_INTERNAL:120; RARITY_UNIQUENESS:99; CONTROL_CYBERNETICS:84; CROSS_MODEL:81; PERSISTENCE:69; CAUSAL_EXPLANATION:67; INFORMATION_THEORY:59; VECTOR_GEOMETRY:53; HIERARCHY:52; FUSION_SYNTHESIS:49; RECONSTRUCTION:46; NEGATIVE_NOT_UNIQUE:38
6865dea5-84c4-8013-a64c-899dfbb2fa24,IP LEGAL PREP,8722,268,48,22,30,SYMBOLIC:220; CONTROL_CYBERNETICS:204; RECURSION:195; HIERARCHY:141; INFORMATION_THEORY:131; ALTERNATIVE_EXPLANATION:107; CAUSAL_EXPLANATION:87; CROSS_MODEL:75; FUSION_SYNTHESIS:75; PERSISTENCE:74; LATENT_INTERNAL:69; RECONSTRUCTION:63; FINGERPRINT:59; RELATIONAL_TOPOLOGY:42; RARITY_UNIQUENESS:36
69653997-63cc-8326-adf6-adbe7a181603,c,5133,145,40,22,29,CONTROL_CYBERNETICS:114; CAUSAL_EXPLANATION:96; CROSS_MODEL:74; INFORMATION_THEORY:57; NEGATIVE_NOT_UNIQUE:48; FUSION_SYNTHESIS:38; RECONSTRUCTION:38; PERSISTENCE:36; RARITY_UNIQUENESS:29; HIERARCHY:26; ROBUSTNESS:25; TRAJECTORY:23; GLOBAL_COMPARISON:21; SIMULTANEITY_MULTIPLEX:19; LATENT_INTERNAL:13
68081961-ca58-8013-a73d-026bbc423b5c,Emotional Polarity Training Blueprint,7195,455,41,22,12,CONTROL_CYBERNETICS:366; FUSION_SYNTHESIS:225; SYMBOLIC:214; CAUSAL_EXPLANATION:152; CROSS_MODEL:142; LATENT_INTERNAL:103; RECONSTRUCTION:90; RELATIONAL_TOPOLOGY:58; RECURSION:55; INFORMATION_THEORY:40; NEGATIVE_NOT_UNIQUE:35; VECTOR_GEOMETRY:28; RARITY_UNIQUENESS:23; TRAJECTORY:23; PERSISTENCE:22
69195a92-f0cc-8332-a20a-51d5a4516d19,Somatosensory script analysis,4878,80,46,21,39,CAUSAL_EXPLANATION:63; RECURSION:47; CROSS_MODEL:42; RARITY_UNIQUENESS:42; CONTROL_CYBERNETICS:31; PERSISTENCE:24; LATENT_INTERNAL:21; RECONSTRUCTION:21; SYMBOLIC:21; NEGATIVE_NOT_UNIQUE:21; FUSION_SYNTHESIS:20; TRAJECTORY:20; OTHER_USERS:18; HIERARCHY:18; COGNITIVE_ARCHITECTURE:14
68925736-cf24-832b-9e6c-e1d2ec6db06e,RSSO Copyright,5770,144,36,21,19,SYMBOLIC:98; FUSION_SYNTHESIS:83; RECURSION:82; INFORMATION_THEORY:71; CONTROL_CYBERNETICS:70; HIERARCHY:62; CROSS_DOMAIN:52; CROSS_MODEL:51; CAUSAL_EXPLANATION:50; PERSISTENCE:50; RECONSTRUCTION:49; COMPLEXITY:36; LATENT_INTERNAL:36; RARITY_UNIQUENESS:35; FINGERPRINT:33
686e3c0a-d268-8013-95b8-e15b8f27aa45,Elite Strategic Execution Challenge,4332,100,30,21,16,CONTROL_CYBERNETICS:84; RECURSION:84; SYMBOLIC:75; HIERARCHY:59; CAUSAL_EXPLANATION:39; FUSION_SYNTHESIS:39; CROSS_MODEL:31; RECONSTRUCTION:25; INFORMATION_THEORY:23; PERSISTENCE:23; RARITY_UNIQUENESS:16; RELATIONAL_TOPOLOGY:16; LATENT_INTERNAL:16; FINGERPRINT:14; GLOBAL_COMPARISON:14
6848b1a3-cda8-8013-a656-17f5555e870d,RSOS Identity Framework,3018,55,21,21,9,RECURSION:43; SYMBOLIC:42; CONTROL_CYBERNETICS:39; HIERARCHY:36; FUSION_SYNTHESIS:32; CAUSAL_EXPLANATION:25; INFORMATION_THEORY:19; RECONSTRUCTION:18; LATENT_INTERNAL:18; CROSS_MODEL:18; RARITY_UNIQUENESS:13; PERSISTENCE:12; NEGATIVE_NOT_UNIQUE:10; FINGERPRINT:9; RELATIONAL_TOPOLOGY:8
68fffcee-45c8-8333-aae1-3d3b5d323781,Samurai legacy protocol,7201,189,77,20,24,CAUSAL_EXPLANATION:85; CONTROL_CYBERNETICS:81; FUSION_SYNTHESIS:80; CROSS_MODEL:75; NEGATIVE_NOT_UNIQUE:60; SYMBOLIC:56; RECURSION:51; RECONSTRUCTION:46; PERSISTENCE:44; RARITY_UNIQUENESS:42; PERCENTILE_EXTREME:40; GLOBAL_COMPARISON:32; RELATIONAL_TOPOLOGY:32; META_SYSTEM:30; HIERARCHY:27
686faa01-018c-8013-9b5c-7941f2b26bd3,Карательная медицина и музыка,5485,334,20,20,10,CONTROL_CYBERNETICS:280; CAUSAL_EXPLANATION:177; CROSS_MODEL:119; RECONSTRUCTION:112; RECURSION:99; LATENT_INTERNAL:92; RELATIONAL_TOPOLOGY:86; FUSION_SYNTHESIS:81; SYMBOLIC:75; ROBUSTNESS:58; HIERARCHY:51; PERSISTENCE:48; INFORMATION_THEORY:28; TRAJECTORY:18; NEGATIVE_NOT_UNIQUE:15
686deec5-0a08-8013-8808-a1b285539196,RSSO_Symbolic AI and Tribit,4501,137,37,20,9,SYMBOLIC:94; RECURSION:92; INFORMATION_THEORY:81; CONTROL_CYBERNETICS:62; FUSION_SYNTHESIS:55; HIERARCHY:45; RARITY_UNIQUENESS:34; RECONSTRUCTION:34; CAUSAL_EXPLANATION:29; CROSS_MODEL:21; LATENT_INTERNAL:20; META_SYSTEM:15; FINGERPRINT:13; VECTOR_GEOMETRY:11; ALTERNATIVE_EXPLANATION:9
691f558b-a7dc-832a-8fae-bab194f7b27d,Primal meaning selection analysis,5132,105,50,19,36,CAUSAL_EXPLANATION:71; CONTROL_CYBERNETICS:65; RECONSTRUCTION:46; NEGATIVE_NOT_UNIQUE:43; SYMBOLIC:41; CROSS_MODEL:37; RARITY_UNIQUENESS:35; LATENT_INTERNAL:35; FUSION_SYNTHESIS:33; PERCENTILE_EXTREME:22; COGNITIVE_ARCHITECTURE:21; RELATIONAL_TOPOLOGY:19; RECURSION:18; SIMULTANEITY_MULTIPLEX:18; HIERARCHY:18
695fa184-6bb4-8333-b93b-4c92835afc6f,red,3337,93,26,19,16,CONTROL_CYBERNETICS:71; CAUSAL_EXPLANATION:61; CROSS_MODEL:54; NEGATIVE_NOT_UNIQUE:31; ROBUSTNESS:28; FUSION_SYNTHESIS:24; RECONSTRUCTION:23; PERSISTENCE:19; LATENT_INTERNAL:19; TRAJECTORY:18; RARITY_UNIQUENESS:16; GLOBAL_COMPARISON:15; RELATIONAL_TOPOLOGY:11; SELF_OBSERVATION:9; SYMBOLIC:8
6876c2ed-7954-8013-bfc7-bf0c9bfaa385,Identity and cognitive profile,3844,102,26,19,13,RECURSION:83; CONTROL_CYBERNETICS:79; CAUSAL_EXPLANATION:57; FUSION_SYNTHESIS:52; HIERARCHY:51; SYMBOLIC:49; INFORMATION_THEORY:49; CROSS_MODEL:46; RECONSTRUCTION:34; RARITY_UNIQUENESS:21; LATENT_INTERNAL:20; PERSISTENCE:17; RELATIONAL_TOPOLOGY:12; NEGATIVE_NOT_UNIQUE:11; PERCENTILE_EXTREME:11
694352f8-23bc-8325-8444-6d926981c10b,Legacy system execution,5414,124,51,18,32,CAUSAL_EXPLANATION:77; CONTROL_CYBERNETICS:70; CROSS_MODEL:66; HIERARCHY:49; PERSISTENCE:46; NEGATIVE_NOT_UNIQUE:43; RECONSTRUCTION:42; RARITY_UNIQUENESS:40; TRAJECTORY:35; FUSION_SYNTHESIS:33; SYMBOLIC:23; LATENT_INTERNAL:21; RELATIONAL_TOPOLOGY:20; GLOBAL_COMPARISON:18; SELF_OBSERVATION:15
686a0b03-cbc4-8013-88cd-3d866d2c4de3,Quantum Influence and Chaos,6829,188,53,18,29,CONTROL_CYBERNETICS:146; RECURSION:133; CAUSAL_EXPLANATION:103; SYMBOLIC:89; INFORMATION_THEORY:79; CROSS_MODEL:73; RELATIONAL_TOPOLOGY:50; TRAJECTORY:48; FUSION_SYNTHESIS:42; PERSISTENCE:41; RECONSTRUCTION:41; LATENT_INTERNAL:40; RARITY_UNIQUENESS:32; ROBUSTNESS:30; GLOBAL_COMPARISON:25
69620104-790c-832d-9aeb-235f1c506764,Execution Engine Overhaul,3484,84,28,18,20,CONTROL_CYBERNETICS:65; CAUSAL_EXPLANATION:57; CROSS_MODEL:43; NEGATIVE_NOT_UNIQUE:34; FUSION_SYNTHESIS:28; RECONSTRUCTION:28; HIERARCHY:20; PERSISTENCE:19; TRAJECTORY:17; GLOBAL_COMPARISON:16; RARITY_UNIQUENESS:15; RELATIONAL_TOPOLOGY:13; ROBUSTNESS:10; LATENT_INTERNAL:10; INFORMATION_THEORY:9
1dac32d5-6e18-4f1b-8868-18e5171c50a2,Behavioral Mnemonics: Integrated Approach,1379,58,26,18,0,RARITY_UNIQUENESS:26; CROSS_MODEL:23; PERSISTENCE:15; FUSION_SYNTHESIS:14; NEGATIVE_NOT_UNIQUE:13; LATENT_INTERNAL:4; TRAJECTORY:2; VECTOR_GEOMETRY:1; RECONSTRUCTION:1; SYMBOLIC:1; ROBUSTNESS:1
6973801a-17e4-832c-b89f-5b7b56aecb55,Execution Bottleneck and Risks,4594,140,40,17,25,CAUSAL_EXPLANATION:87; CONTROL_CYBERNETICS:77; RECONSTRUCTION:65; CROSS_MODEL:59; NEGATIVE_NOT_UNIQUE:55; FUSION_SYNTHESIS:54; PERSISTENCE:49; RARITY_UNIQUENESS:30; HIERARCHY:28; TRAJECTORY:26; GLOBAL_COMPARISON:16; ROBUSTNESS:16; LATENT_INTERNAL:15; SELF_OBSERVATION:14; SIMULTANEITY_MULTIPLEX:14
682ddb52-f8dc-8013-8a33-fac3fc22f238,014_Strategic Execution & Accountability,5142,191,44,17,18,CONTROL_CYBERNETICS:160; SYMBOLIC:85; RECONSTRUCTION:76; RECURSION:75; CAUSAL_EXPLANATION:68; FUSION_SYNTHESIS:67; INFORMATION_THEORY:49; CROSS_MODEL:48; LATENT_INTERNAL:28; PERCENTILE_EXTREME:26; RELATIONAL_TOPOLOGY:24; PERSISTENCE:23; RARITY_UNIQUENESS:23; VECTOR_GEOMETRY:17; TRAJECTORY:14
6882913c-a018-8332-a8ce-47b0c6187a4a,Nearby cities to Mo i Rana,4014,278,20,17,13,CAUSAL_EXPLANATION:172; CONTROL_CYBERNETICS:164; CROSS_MODEL:143; RECONSTRUCTION:59; RELATIONAL_TOPOLOGY:43; LATENT_INTERNAL:43; SYMBOLIC:42; RECURSION:37; FUSION_SYNTHESIS:36; TRAJECTORY:32; ROBUSTNESS:30; NEGATIVE_NOT_UNIQUE:24; INFORMATION_THEORY:23; RARITY_UNIQUENESS:18; PERSISTENCE:16
698b52ae-7750-8396-b842-1cd509e0e362,Samurai Legacy Execution,3574,119,27,17,13,CONTROL_CYBERNETICS:70; CAUSAL_EXPLANATION:68; CROSS_MODEL:65; FUSION_SYNTHESIS:47; SYMBOLIC:40; RECURSION:39; LATENT_INTERNAL:34; RECONSTRUCTION:28; NEGATIVE_NOT_UNIQUE:24; PERSISTENCE:21; RARITY_UNIQUENESS:16; GLOBAL_COMPARISON:15; INFORMATION_THEORY:14; TRAJECTORY:11; ROBUSTNESS:11
68ffd0df-bd20-832a-b88c-e3c77dafc495,RSOS APP,2709,75,21,17,7,CONTROL_CYBERNETICS:49; SYMBOLIC:38; FUSION_SYNTHESIS:32; PERSISTENCE:28; CAUSAL_EXPLANATION:25; NEGATIVE_NOT_UNIQUE:24; CROSS_MODEL:20; RELATIONAL_TOPOLOGY:17; RARITY_UNIQUENESS:16; RECURSION:14; RECONSTRUCTION:12; HIERARCHY:10; LATENT_INTERNAL:9; GLOBAL_COMPARISON:8; SELF_OBSERVATION:8
10575609-e710-4728-9c9b-c1b2bdb2436e,PuzVisual and Puzyriov Suggestions,1192,33,17,17,1,CROSS_MODEL:28; RARITY_UNIQUENESS:17; FUSION_SYNTHESIS:5; SYMBOLIC:4; NEGATIVE_NOT_UNIQUE:4; CAUSAL_EXPLANATION:2; GLOBAL_COMPARISON:1; LATENT_INTERNAL:1
699b4744-9ae0-8385-aa0a-3a270d22ecef,Scale Delusion and Reality,4321,109,36,16,25,CROSS_MODEL:85; CAUSAL_EXPLANATION:75; LATENT_INTERNAL:54; TRAJECTORY:46; SYMBOLIC:45; FUSION_SYNTHESIS:42; RECONSTRUCTION:42; RELATIONAL_TOPOLOGY:39; CONTROL_CYBERNETICS:38; HIERARCHY:36; NEGATIVE_NOT_UNIQUE:35; RARITY_UNIQUENESS:33; SELF_OBSERVATION:26; FINGERPRINT:24; PERSISTENCE:14
684c67e7-0cf8-8013-b5a1-c64b98cfc596,Tier 20 - 100_SRC-X.5 Activation Confirmation,4027,129,18,16,6,RECURSION:123; SYMBOLIC:117; HIERARCHY:101; LATENT_INTERNAL:86; PERSISTENCE:63; FUSION_SYNTHESIS:58; RECONSTRUCTION:48; CROSS_MODEL:45; CAUSAL_EXPLANATION:38; CONTROL_CYBERNETICS:35; INFORMATION_THEORY:35; TRAJECTORY:25; VECTOR_GEOMETRY:22; RELATIONAL_TOPOLOGY:21; FINGERPRINT:20
68a87978-35f0-8322-a750-0c6eb57e4d79,Legacy strategy execution,2198,55,16,16,6,HIERARCHY:38; RECURSION:35; LATENT_INTERNAL:26; SYMBOLIC:24; CROSS_MODEL:16; CONTROL_CYBERNETICS:16; GLOBAL_COMPARISON:15; PERSISTENCE:14; TRAJECTORY:14; CAUSAL_EXPLANATION:13; FINGERPRINT:11; GLOBAL_WEIGHTS:10; FUSION_SYNTHESIS:10; RECONSTRUCTION:9; INFORMATION_THEORY:6
6578009d-e9ff-4c4d-af3e-dd4e44d7eb7f,AI Art Restaurant Strategy,819,23,19,16,0,RARITY_UNIQUENESS:19; NEGATIVE_NOT_UNIQUE:6; FUSION_SYNTHESIS:3; CROSS_MODEL:3; HISTORICAL_FIRST:2; CAUSAL_EXPLANATION:1
699f3baf-8f18-838a-af68-366a140ccbb4,Legacy Building Strategy,4384,79,39,15,30,CAUSAL_EXPLANATION:56; RECONSTRUCTION:50; CROSS_MODEL:49; SYMBOLIC:48; CONTROL_CYBERNETICS:43; FUSION_SYNTHESIS:39; TRAJECTORY:39; INFORMATION_THEORY:38; RARITY_UNIQUENESS:36; LATENT_INTERNAL:35; NEGATIVE_NOT_UNIQUE:29; RELATIONAL_TOPOLOGY:24; PERSISTENCE:20; SELF_OBSERVATION:20; COGNITIVE_ARCHITECTURE:15
68f6089e-1534-8330-b38b-77e0aa96ad18,DMT trip analysis,3731,159,25,15,11,CROSS_MODEL:95; FUSION_SYNTHESIS:94; NEGATIVE_NOT_UNIQUE:73; CAUSAL_EXPLANATION:69; TRAJECTORY:62; CONTROL_CYBERNETICS:49; RECONSTRUCTION:36; RELATIONAL_TOPOLOGY:33; HIERARCHY:26; PERSISTENCE:25; LATENT_INTERNAL:24; SELF_OBSERVATION:20; RARITY_UNIQUENESS:16; SIMULTANEITY_MULTIPLEX:13; SYMBOLIC:13
68fe6c90-e520-8330-adc0-c79ca762a98a,Power spectrum analysis,2809,73,27,15,11,CROSS_MODEL:43; CAUSAL_EXPLANATION:38; FUSION_SYNTHESIS:36; CONTROL_CYBERNETICS:25; NEGATIVE_NOT_UNIQUE:23; RECONSTRUCTION:21; PERCENTILE_EXTREME:18; LATENT_INTERNAL:17; PERSISTENCE:16; RELATIONAL_TOPOLOGY:16; GLOBAL_COMPARISON:12; RARITY_UNIQUENESS:12; FINGERPRINT:10; SELF_OBSERVATION:7; SIMULTANEITY_MULTIPLEX:7
68a34f44-940c-8320-8cac-0057fcf2f421,Strategic advisor challenge,1809,64,17,15,9,RECURSION:29; CONTROL_CYBERNETICS:25; CAUSAL_EXPLANATION:24; SYMBOLIC:21; CROSS_MODEL:16; FUSION_SYNTHESIS:11; RARITY_UNIQUENESS:11; RECONSTRUCTION:10; OTHER_USERS:8; GLOBAL_COMPARISON:7; INFORMATION_THEORY:7; HIERARCHY:5; FINGERPRINT:4; TRAJECTORY:4; COMPOSITION:3
6895704a-cbd4-8328-adc6-3d94d0b0416a,Identity architecture overview,1831,43,15,15,1,RECURSION:34; CONTROL_CYBERNETICS:22; LATENT_INTERNAL:22; SYMBOLIC:20; RARITY_UNIQUENESS:15; FINGERPRINT:14; CROSS_MODEL:13; PERSISTENCE:13; FUSION_SYNTHESIS:12; VECTOR_GEOMETRY:12; HIERARCHY:9; RECONSTRUCTION:6; CAUSAL_EXPLANATION:4; NEGATIVE_NOT_UNIQUE:4; SELF_OBSERVATION:4
69224691-0bdc-8325-b20a-ac4e5f3cc4c8,Strategic mission evaluation,4966,110,35,14,26,CAUSAL_EXPLANATION:76; RECURSION:73; FUSION_SYNTHESIS:70; CROSS_DOMAIN:65; INFORMATION_THEORY:60; SYMBOLIC:49; CROSS_MODEL:44; CONTROL_CYBERNETICS:34; RARITY_UNIQUENESS:32; RECONSTRUCTION:32; TRANSPOSITION:29; NEGATIVE_NOT_UNIQUE:27; LATENT_INTERNAL:27; COGNITIVE_ARCHITECTURE:24; RELATIONAL_TOPOLOGY:22
6844eaa8-244c-8013-b43a-b47396c6a72f,RSOS3 Containment,5344,230,32,14,8,RECURSION:157; CONTROL_CYBERNETICS:156; HIERARCHY:134; SYMBOLIC:88; RECONSTRUCTION:71; CAUSAL_EXPLANATION:69; FINGERPRINT:53; FUSION_SYNTHESIS:51; PERSISTENCE:44; LATENT_INTERNAL:43; CROSS_MODEL:36; SELF_OBSERVATION:26; RELATIONAL_TOPOLOGY:24; RARITY_UNIQUENESS:24; COGNITIVE_ARCHITECTURE:22
68985f35-4010-8328-b525-854bf1ad75f1,Search documents in Windows 10,2730,118,16,14,8,VECTOR_GEOMETRY:59; RECONSTRUCTION:51; HIERARCHY:42; LATENT_INTERNAL:41; CAUSAL_EXPLANATION:39; RECURSION:38; PERSISTENCE:36; SYMBOLIC:35; FINGERPRINT:34; CONTROL_CYBERNETICS:30; CROSS_MODEL:25; RARITY_UNIQUENESS:14; FUSION_SYNTHESIS:13; RELATIONAL_TOPOLOGY:13; GENEALOGY:12
6817efff-775c-8013-b8f0-9d0f4456bba4,005_Strategic Transformation Blueprint,2883,245,20,14,6,CONTROL_CYBERNETICS:212; CAUSAL_EXPLANATION:69; CROSS_MODEL:65; FUSION_SYNTHESIS:58; RECONSTRUCTION:45; LATENT_INTERNAL:37; SYMBOLIC:35; RELATIONAL_TOPOLOGY:20; TRAJECTORY:15; RARITY_UNIQUENESS:9; NEGATIVE_NOT_UNIQUE:8; ROBUSTNESS:8; PERCENTILE_EXTREME:7; HIERARCHY:6; GLOBAL_COMPARISON:6
688962e8-54f8-832e-825e-b801b0737c4d,Tier 424 Formating for the copyright,6582,129,47,13,34,SYMBOLIC:114; RECURSION:109; PERSISTENCE:82; LATENT_INTERNAL:72; CONTROL_CYBERNETICS:71; HIERARCHY:67; FUSION_SYNTHESIS:64; CROSS_MODEL:60; CAUSAL_EXPLANATION:54; INFORMATION_THEORY:51; RECONSTRUCTION:50; RELATIONAL_TOPOLOGY:46; FINGERPRINT:44; RARITY_UNIQUENESS:41; TRAJECTORY:39
69a87432-4cfc-8393-b1de-11ffb49d90fa,Execution Over Complexity,3426,78,23,13,17,CAUSAL_EXPLANATION:56; CROSS_MODEL:49; CONTROL_CYBERNETICS:48; FUSION_SYNTHESIS:47; RECONSTRUCTION:38; SYMBOLIC:33; COGNITIVE_ARCHITECTURE:30; TRAJECTORY:26; HIERARCHY:26; RELATIONAL_TOPOLOGY:25; LATENT_INTERNAL:25; RECURSION:21; RARITY_UNIQUENESS:20; NEGATIVE_NOT_UNIQUE:19; ROBUSTNESS:14
6907a874-7920-832c-9bfb-63d2fc118ea7,Samurai legacy protocol,5137,232,40,13,11,SYMBOLIC:157; CROSS_MODEL:114; FUSION_SYNTHESIS:101; RECURSION:67; PERSISTENCE:66; CONTROL_CYBERNETICS:57; TRAJECTORY:40; CAUSAL_EXPLANATION:39; HUMAN_LLM_COUPLING:31; META_SYSTEM:28; NEGATIVE_NOT_UNIQUE:23; PERCENTILE_EXTREME:23; RELATIONAL_TOPOLOGY:23; COMPOSITION:23; RARITY_UNIQUENESS:18
