"SEARCH_PATTERN","FILE_NAME","SIZE_MB","FULL_PATH"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER_V2.joblib","0,005","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\02_INPUTS\00_FOUNDATION_FROZEN\DETECTOR_PACKAGE\frozen_models\JOINT_MULTILAYER_V2.joblib"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER.joblib","0,005","C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\JOINT_MULTILAYER.joblib"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER.joblib","0,005","C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\JOINT_MULTILAYER.joblib"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER_V2.joblib","0,005","C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\frozen_models\JOINT_MULTILAYER_V2.joblib"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER.joblib","0,005","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\JOINT_MULTILAYER.joblib"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER.joblib","0,005","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\JOINT_MULTILAYER.joblib"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER_V2.joblib","0,005","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\02_MODELS\JOINT_MULTILAYER_V2.joblib"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER_V2_COEFFICIENTS.csv","0,006","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\02_MODELS\JOINT_MULTILAYER_V2_COEFFICIENTS.csv"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER_V2_TRAIN_CV.csv","0","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\02_MODELS\JOINT_MULTILAYER_V2_TRAIN_CV.csv"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER_V2_TRAIN_MEDIANS.csv","0,002","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\02_MODELS\JOINT_MULTILAYER_V2_TRAIN_MEDIANS.csv"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER_V2_TRAIN_OOF.csv","0,009","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\02_MODELS\JOINT_MULTILAYER_V2_TRAIN_OOF.csv"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER_V2_HOLDOUT_SCORES.csv","0,038","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\03_RESULTS\JOINT_MULTILAYER_V2_HOLDOUT_SCORES.csv"
"*JOINT_MULTILAYER*","JOINT_MULTILAYER_V2_VALIDATION_SCORES.csv","0,014","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\03_RESULTS\JOINT_MULTILAYER_V2_VALIDATION_SCORES.csv"
"*lineage*","F2_LINEAGE_DIRECTIONALITY_TESTS.csv","0","C:\RSOS\RSOS_TRAINING_DATA_V12_V18_COMPARISON\04_F2_V15_V16_LINEAGE_RARITY\F2_LINEAGE_DIRECTIONALITY_TESTS.csv"
"*lineage*","MESSAGE_LINEAGE_MENTIONS.csv","3,272","C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\02_LABELS\MESSAGE_LINEAGE_MENTIONS.csv"
"*lineage*","MESSAGE_LINEAGE_MENTIONS.csv","3,272","C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\02_LABELS\MESSAGE_LINEAGE_MENTIONS.csv"
"*lineage*","MESSAGE_LINEAGE_MENTIONS.csv","3,272","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\02_LABELS\MESSAGE_LINEAGE_MENTIONS.csv"
"*lineage*","MESSAGE_LINEAGE_MENTIONS.csv","3,272","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\02_LABELS\MESSAGE_LINEAGE_MENTIONS.csv"
"*lineage*","FROZEN_LINEAGE_THRESHOLDS_PRE_EXTERNAL.csv","0","C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\FROZEN_LINEAGE_THRESHOLDS_PRE_EXTERNAL.csv"
"*lineage*","LINEAGE_EXTERNAL_PERCENTILE_SUMMARY.csv","0","C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\LINEAGE_EXTERNAL_PERCENTILE_SUMMARY.csv"
"*lineage*","LINEAGE_EXTERNAL_PERCENTILES.csv","0,025","C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\LINEAGE_EXTERNAL_PERCENTILES.csv"
"*lineage*","CEM_PER_LINEAGE_RESULTS.csv","0,01","C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_PER_LINEAGE_RESULTS.csv"
"*lineage*","F2_LINEAGE_PARENT_CANDIDATES.parquet","1,391","C:\RSOS\Training data\LMARENA_V12_V18_UPDATED\05_F2_LINEAGE\F2_LINEAGE_PARENT_CANDIDATES.parquet"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2.joblib","0,004","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\OPERATOR_RELATIONAL_V2.joblib"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2.joblib","0,004","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\OPERATOR_RELATIONAL_V2.joblib"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2.joblib","0,004","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\OPERATOR_RELATIONAL_V2.joblib"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2.joblib","0,004","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\02_INPUTS\00_FOUNDATION_FROZEN\DETECTOR_PACKAGE\frozen_models\OPERATOR_RELATIONAL_V2.joblib"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL.joblib","0,004","C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\OPERATOR_RELATIONAL.joblib"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL.joblib","0,004","C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\OPERATOR_RELATIONAL.joblib"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2.joblib","0,004","C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\frozen_models\OPERATOR_RELATIONAL_V2.joblib"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL.joblib","0,004","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\OPERATOR_RELATIONAL.joblib"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL.joblib","0,004","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\OPERATOR_RELATIONAL.joblib"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2.joblib","0,004","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\02_MODELS\OPERATOR_RELATIONAL_V2.joblib"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2_COEFFICIENTS.csv","0,004","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\02_MODELS\OPERATOR_RELATIONAL_V2_COEFFICIENTS.csv"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2_TRAIN_CV.csv","0","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\02_MODELS\OPERATOR_RELATIONAL_V2_TRAIN_CV.csv"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2_TRAIN_MEDIANS.csv","0,002","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\02_MODELS\OPERATOR_RELATIONAL_V2_TRAIN_MEDIANS.csv"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2_TRAIN_OOF.csv","0,009","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\02_MODELS\OPERATOR_RELATIONAL_V2_TRAIN_OOF.csv"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2_HOLDOUT_SCORES.csv","0,037","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\03_RESULTS\OPERATOR_RELATIONAL_V2_HOLDOUT_SCORES.csv"
"*OPERATOR_RELATIONAL*","OPERATOR_RELATIONAL_V2_VALIDATION_SCORES.csv","0,014","C:\RSOS\Training data\F2_BR2_DETERMINISTIC_REFREEZE\03_RESULTS\OPERATOR_RELATIONAL_V2_VALIDATION_SCORES.csv"
"*R1_COMPATIBLE*","R1_COMPATIBLE.joblib","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\R1_COMPATIBLE.joblib"
"*R1_COMPATIBLE*","R1_COMPATIBLE.joblib","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\R1_COMPATIBLE.joblib"
"*R1_COMPATIBLE*","R1_COMPATIBLE.joblib","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\R1_COMPATIBLE.joblib"
"*R1_COMPATIBLE*","R1_COMPATIBLE.joblib","0,002","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\02_INPUTS\00_FOUNDATION_FROZEN\DETECTOR_PACKAGE\frozen_models\R1_COMPATIBLE.joblib"
"*R1_COMPATIBLE*","R1_COMPATIBLE.joblib","0,002","C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\R1_COMPATIBLE.joblib"
"*R1_COMPATIBLE*","R1_COMPATIBLE.joblib","0,002","C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\R1_COMPATIBLE.joblib"
"*R1_COMPATIBLE*","R1_COMPATIBLE.joblib","0,002","C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\frozen_models\R1_COMPATIBLE.joblib"
"*R1_COMPATIBLE*","R1_COMPATIBLE.joblib","0,002","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\R1_COMPATIBLE.joblib"
"*R1_COMPATIBLE*","R1_COMPATIBLE.joblib","0,002","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\R1_COMPATIBLE.joblib"
"*R1_COMPATIBLE*","R1_COMPATIBLE.joblib","0,002","C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\11_F1_REFERENCES\EXTRACTED\R1_COMPATIBLE.joblib"
"*SURFACE_FREE*","SURFACE_FREE.joblib","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\SURFACE_FREE.joblib"
"*SURFACE_FREE*","SURFACE_FREE.joblib","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\frozen_models\SURFACE_FREE.joblib"
"*SURFACE_FREE*","SURFACE_FREE.joblib","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\SURFACE_FREE.joblib"
"*SURFACE_FREE*","SURFACE_FREE.joblib","0,003","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\02_INPUTS\00_FOUNDATION_FROZEN\DETECTOR_PACKAGE\frozen_models\SURFACE_FREE.joblib"
"*SURFACE_FREE*","SURFACE_FREE.joblib","0,003","C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\SURFACE_FREE.joblib"
"*SURFACE_FREE*","SURFACE_FREE.joblib","0,003","C:\RSOS\Training data\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\SURFACE_FREE.joblib"
"*SURFACE_FREE*","SURFACE_FREE.joblib","0,003","C:\RSOS\Training data\F2_B_CORRECTED_RARITY_RUNNER\frozen_models\SURFACE_FREE.joblib"
"*SURFACE_FREE*","SURFACE_FREE.joblib","0,003","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\01_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\SURFACE_FREE.joblib"
"*SURFACE_FREE*","SURFACE_FREE.joblib","0,003","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_BR2_LMARENA_MATCHED_CONTROL\11_V2_BR1_FROZEN\F1_BR1_RESULTS_PACKAGE\06_MODELS\SURFACE_FREE.joblib"
"*SURFACE_FREE*","TOP250_SURFACE_FREE_EXTERNAL.csv","0,044","C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\08_NEAREST_CONTROLS\TOP250_SURFACE_FREE_EXTERNAL.csv"
"*SURFACE_FREE*","SURFACE_FREE.joblib","0,003","C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\11_F1_REFERENCES\EXTRACTED\SURFACE_FREE.joblib"
"*temporal*","temporalisomorphvf2.cpython-313.pyc","0,013","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\algorithms\isomorphism\__pycache__\temporalisomorphvf2.cpython-313.pyc"
"*temporal*","temporalisomorphvf2.py","0,01","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\algorithms\isomorphism\temporalisomorphvf2.py"
"*temporal*","test_temporalisomorphvf2.cpython-313.pyc","0,011","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\algorithms\isomorphism\tests\__pycache__\test_temporalisomorphvf2.cpython-313.pyc"
"*temporal*","test_temporalisomorphvf2.py","0,007","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_passive\Lib\site-packages\networkx\algorithms\isomorphism\tests\test_temporalisomorphvf2.py"
"*temporal*","temporalisomorphvf2.cpython-313.pyc","0,013","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\isomorphism\__pycache__\temporalisomorphvf2.cpython-313.pyc"
"*temporal*","temporalisomorphvf2.py","0,01","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\isomorphism\temporalisomorphvf2.py"
"*temporal*","test_temporalisomorphvf2.cpython-313.pyc","0,011","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\isomorphism\tests\__pycache__\test_temporalisomorphvf2.cpython-313.pyc"
"*temporal*","test_temporalisomorphvf2.py","0,007","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\.venv_wf2_score\Lib\site-packages\networkx\algorithms\isomorphism\tests\test_temporalisomorphvf2.py"
"*topolog*","RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN.cpython-313.pyc","0,112","C:\RSOS\__pycache__\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN.cpython-313.pyc"
"*topolog*","RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN_20260911.cpython-313.pyc","0,116","C:\RSOS\__pycache__\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN_20260911.cpython-313.pyc"
"*topolog*","RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_FINAL.cpython-313.pyc","0,116","C:\RSOS\__pycache__\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_FINAL.cpython-313.pyc"
"*topolog*","RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.cpython-313.pyc","0,11","C:\RSOS\__pycache__\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.cpython-313.pyc"
"*topolog*","RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_STRUCTURED_R3.cpython-313.pyc","0,11","C:\RSOS\__pycache__\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_STRUCTURED_R3.cpython-313.pyc"
"*topolog*","V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip","4,31","C:\RSOS\RSOS  Python Results\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip"
"*topolog*","RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py","0,119","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_FREEZE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py"
"*topolog*","V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip","4,31","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.zip"
"*topolog*","RUN_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY_R1.py","0,118","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\RUNNER\RUN_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY_R1.py"
"*topolog*","RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py","0,119","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\SOURCE_PROVENANCE\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py"
"*topolog*","RUN_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY_R1.py","0,118","C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\RUNNER\RUN_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY_R1.py"
"*topolog*","RUN_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY_R1.cpython-313.pyc","0,115","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\02_INPUTS\00_FOUNDATION_FROZEN\WF1_A_ACTIVE_AUTHORITY\__pycache__\RUN_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY_R1.cpython-313.pyc"
"*topolog*","RUN_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY_R1.py","0,118","C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\02_INPUTS\00_FOUNDATION_FROZEN\WF1_A_ACTIVE_AUTHORITY\RUN_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY_R1.py"
"*topolog*","06_RECURSION_META_SYSTEM_TOPOLOGY.csv","817,999","C:\RSOS\RSOS_FULL_CLAIM_TRIGGER_EXCAVATION\02_RESULTS\06_RECURSION_META_SYSTEM_TOPOLOGY.csv"
"*topolog*","RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py","0,119","C:\RSOS\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_JSON_R4.py"
"*topolog*","RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_STRUCTURED_R3.py","0,114","C:\RSOS\RUN_V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_STRUCTURED_R3.py"
"*topolog*","CROSS_TOPOLOGY_DATA.parquet","0,074","C:\RSOS\Training data\F1_DEV_R4_V12_GRAPH_CALIBRATION\03_CROSS_TOPOLOGY_GENERALIZATION\CROSS_TOPOLOGY_DATA.parquet"
"*topolog*","CROSS_TOPOLOGY_GENERALIZATION_RESULT.csv","0","C:\RSOS\Training data\F1_DEV_R4_V12_GRAPH_CALIBRATION\03_CROSS_TOPOLOGY_GENERALIZATION\CROSS_TOPOLOGY_GENERALIZATION_RESULT.csv"
"*topolog*","CROSS_TOPOLOGY_CLASSIFIER.joblib","0,252","C:\RSOS\Training data\F1_DEV_R4_V12_GRAPH_CALIBRATION\06_FROZEN_MODELS\CROSS_TOPOLOGY_CLASSIFIER.joblib"
"*topolog*","CROSS_TOPOLOGY_DATA.parquet","0,074","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\03_CROSS_TOPOLOGY_GENERALIZATION\CROSS_TOPOLOGY_DATA.parquet"
"*topolog*","CROSS_TOPOLOGY_GENERALIZATION_RESULT.csv","0","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\03_CROSS_TOPOLOGY_GENERALIZATION\CROSS_TOPOLOGY_GENERALIZATION_RESULT.csv"
"*topolog*","CROSS_TOPOLOGY_CLASSIFIER.joblib","0,252","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\06_FROZEN_MODELS\CROSS_TOPOLOGY_CLASSIFIER.joblib"
"*topolog*","04_V12_AUTHENTIC_10_EDGE_TOPOLOGY.csv","0","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\04_V12_AUTHENTIC_10_EDGE_TOPOLOGY.csv"
"*topolog*","04_V12_AUTHENTIC_10_EDGE_TOPOLOGY.csv","0","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\04_V12_AUTHENTIC_10_EDGE_TOPOLOGY.csv"
"*topolog*","CROSS_TOPOLOGY_GENERALIZATION_RESULT.csv","0","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_R4_V12_GRAPH_CALIBRATION\03_CROSS_TOPOLOGY_GENERALIZATION\CROSS_TOPOLOGY_GENERALIZATION_RESULT.csv"
"*topolog*","CROSS_TOPOLOGY_CLASSIFIER.joblib","0,252","C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_R4_V12_GRAPH_CALIBRATION\06_FROZEN_MODELS\CROSS_TOPOLOGY_CLASSIFIER.joblib"
