archive,source_family,artifact_classes,member
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/extract_segment_features.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/extract_set_fast.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/LATER_HOLD_NEG_DROPOUT_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/LATER_HOLD_NEG_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/LATER_HOLD_POS_DROPOUT_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/LATER_HOLD_POS_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/LATER_VAL_NEG_DROPOUT_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/LATER_VAL_NEG_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/LATER_VAL_POS_DROPOUT_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/LATER_VAL_POS_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/WINDOW12_CONVERSATION_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/05_FEATURES/WINDOW8_CONVERSATION_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FEATURE_CONTRACT,F1_BR1_RESULTS_PACKAGE/06_MODELS/FROZEN_FEATURE_SETS.json
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/06_MODELS/JOINT_MULTILAYER.joblib
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/06_MODELS/OPERATOR_RELATIONAL.joblib
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/06_MODELS/R1_COMPATIBLE.joblib
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,SURFACE_INVARIANCE_PRIOR,F1_BR1_RESULTS_PACKAGE/06_MODELS/SURFACE_FREE.joblib
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,SURFACE_INVARIANCE_PRIOR,F1_BR1_RESULTS_PACKAGE/07_RESULTS/DOMAIN_TOPIC_ASSIGNMENTS_K12.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,SURFACE_INVARIANCE_PRIOR,F1_BR1_RESULTS_PACKAGE/07_RESULTS/DOMAIN_TOPIC_ASSIGNMENTS_K5.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,SURFACE_INVARIANCE_PRIOR,F1_BR1_RESULTS_PACKAGE/07_RESULTS/DOMAIN_TOPIC_ASSIGNMENTS_K8.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,CONTROL_SUBSET|SURFACE_INVARIANCE_PRIOR,F1_BR1_RESULTS_PACKAGE/07_RESULTS/DOMAIN_TOPIC_CONTROL.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,CONTROL_SUBSET|SURFACE_INVARIANCE_PRIOR,F1_BR1_RESULTS_PACKAGE/07_RESULTS/domain_topic_control.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/07_RESULTS/dropout_robustness.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET,F1_BR1_RESULTS_PACKAGE/07_RESULTS/FROZEN_THRESHOLD_HOLDOUT.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET,F1_BR1_RESULTS_PACKAGE/07_RESULTS/HOLDOUT_SCORES_INTERNAL.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FROZEN_DETECTOR,F1_BR1_RESULTS_PACKAGE/07_RESULTS/JOINT_STANDARDIZED_COEFFICIENTS.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,CONTROL_SUBSET,F1_BR1_RESULTS_PACKAGE/07_RESULTS/LMARENA_RELATIONAL_GRAPH_CONTROL.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/07_RESULTS/MESSAGE_DROPOUT_ROBUSTNESS.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/07_RESULTS/PRIMARY_CLASSIFICATION_RESULTS.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/07_RESULTS/run_f1_br1_analysis.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/07_RESULTS/run_primary_fast.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/07_RESULTS/run_secondary_fast.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,MATCHED_SOURCE_SUBSET,F1_BR1_RESULTS_PACKAGE/07_RESULTS/STRATIFIED_HOLDOUT.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,MATCHED_SOURCE_SUBSET,F1_BR1_RESULTS_PACKAGE/07_RESULTS/SYSTEM_SPECIFIC_HOLDOUT.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,MATCHED_SOURCE_SUBSET|SURFACE_INVARIANCE_PRIOR,F1_BR1_RESULTS_PACKAGE/07_RESULTS/TOPIC_MODEL_COMPLEXITY_MATCHED_HOLDOUT.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,THRESHOLD_OR_SCORING_RULE,F1_BR1_RESULTS_PACKAGE/07_RESULTS/VALIDATION_SCORES_INTERNAL.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/07_RESULTS/window12_hardening.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET,F1_BR1_RESULTS_PACKAGE/07_RESULTS/WINDOW12_HOLDOUT_SCORES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/07_RESULTS/WINDOW12_LENGTH_HARDENING.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,THRESHOLD_OR_SCORING_RULE,F1_BR1_RESULTS_PACKAGE/07_RESULTS/WINDOW12_VALIDATION_SCORES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/07_RESULTS/window8_hardening.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,THRESHOLD_OR_SCORING_RULE|MATCHED_SOURCE_SUBSET,F1_BR1_RESULTS_PACKAGE/07_RESULTS/WINDOW8_HOLDOUT_SCORES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/07_RESULTS/WINDOW8_LENGTH_HARDENING.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,THRESHOLD_OR_SCORING_RULE,F1_BR1_RESULTS_PACKAGE/07_RESULTS/WINDOW8_VALIDATION_SCORES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,MATCHED_SOURCE_SUBSET|SURFACE_INVARIANCE_PRIOR,F1_BR1_RESULTS_PACKAGE/07_RESULTS/WITHIN_TOPIC_HOLDOUT.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/08_ABLATIONS/REPRESENTATION_ABLATIONS.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/09_GENEALOGY/GENEALOGY_DIRECTIONALITY.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,FREEZE_OR_MANIFEST,F1_BR1_RESULTS_PACKAGE/PACKAGE_SHA256_MANIFEST.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip,F1,,F1_BR1_RESULTS_PACKAGE/PACKAGE_STATUS.txt
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,00_INPUTS/F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,CONTEXT_OR_ID_MAP,00_INPUTS/LMARENA_SEARCH_INDEX.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,CONTEXT_OR_ID_MAP,00_INPUTS/LMARENA_SEARCH_INDEX.parquet
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,00_INPUTS/train-00000-of-00007__BLIND_STRUCTURAL_MATRIX.parquet
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,MATCHED_SOURCE_SUBSET,00_INPUTS/train-00000-of-00007__DEVELOPMENT_HOLDOUT.parquet
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,00_INPUTS/train-00000-of-00007__DEVELOPMENT_TRAIN.parquet
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,00_INPUTS/train-00000-of-00007__DEVELOPMENT_VALIDATION.parquet
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FREEZE_OR_MANIFEST,00_MANIFEST/BR1_R1_MODEL_SHA256.txt
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FREEZE_OR_MANIFEST,00_MANIFEST/FROZEN_INPUT_SHA256.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FREEZE_OR_MANIFEST,00_MANIFEST/INPUT_MANIFEST_CROSSCHECK.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FREEZE_OR_MANIFEST,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/00_MANIFEST/COMPLETE_CURRENT_OUTPUT_SHA256.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FREEZE_OR_MANIFEST,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/00_MANIFEST/INPUT_SHA256.txt
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FREEZE_OR_MANIFEST,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/00_MANIFEST/PACKAGE_STATUS.txt
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/02_LABELS/build_message_mentions.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/02_LABELS/MESSAGE_LINEAGE_MENTIONS.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/EARLY_NEG_IDS.json
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/EARLY_NEG_MATCH_REGISTRY.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/EARLY_POS_IDS.json
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/EARLY_POS_USABLE.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,MATCHED_SOURCE_SUBSET,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/HOLDOUT_MATCHED_PAIRS.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/LATER_HOLD_NEG_IDS.json
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/LATER_HOLD_POS_IDS.json
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/LATER_NEG_POOL_REGISTRY.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/LATER_POS_REGISTRY.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/LATER_VAL_NEG_IDS.json
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/LATER_VAL_POS_IDS.json
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,MATCHED_SOURCE_SUBSET,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/04_SPLITS/VALIDATION_MATCHED_PAIRS.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FEATURE_CONTRACT,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/05_FEATURES/build_f1_features.py
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FEATURE_CONTRACT,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/05_FEATURES/EARLY_NEG_DROPOUT_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FEATURE_CONTRACT,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/05_FEATURES/EARLY_NEG_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FEATURE_CONTRACT,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/05_FEATURES/EARLY_POS_DROPOUT_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FEATURE_CONTRACT,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/05_FEATURES/EARLY_POS_FEATURES.csv
C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_BR2_LMARENA_MATCHED_CONTROL_COMPLETE_V2.zip,F1,FEATURE_CONTRACT,01_BR1_FROZEN/F1_BR1_RESULTS_PACKAGE/05_FEATURES/extract_dropout_fast.py
